Params;MeanMAE;MeanR2
{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (64, 128, 64), 'max_iter': 2000, 'solver': 'adam'};0.19886784283612252;0.8117637997358476
{'activation': 'relu', 'alpha': 0.0005, 'hidden_layer_sizes': (15, 27, 40, 31, 12), 'max_iter': 2000, 'solver': 'adam'};0.19362159867054485;0.8143401489376799
{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (64, 128, 64), 'max_iter': 1000, 'solver': 'adam'};0.23328989321228702;0.8201604001635424
{'activation': 'logistic', 'alpha': 5e-05, 'hidden_layer_sizes': (64, 128, 64), 'max_iter': 2000, 'solver': 'adam'};0.19721515768402975;0.8222082315186725
{'activation': 'tanh', 'alpha': 0.0005, 'hidden_layer_sizes': (15, 27, 40, 31, 12), 'max_iter': 2000, 'solver': 'sgd'};0.21243889103626853;0.8226517563833111
{'activation': 'relu', 'alpha': 5e-05, 'hidden_layer_sizes': (64, 128, 64), 'max_iter': 1000, 'solver': 'adam'};0.1912899323423568;0.8235232672306083
{'activation': 'tanh', 'alpha': 5e-05, 'hidden_layer_sizes': (32, 64, 32), 'max_iter': 2000, 'solver': 'sgd'};0.23725401318209854;0.824083580072115
{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (32, 64, 32), 'max_iter': 2000, 'solver': 'adam'};0.19108282041577682;0.8244274736704209
{'activation': 'relu', 'alpha': 5e-05, 'hidden_layer_sizes': (32, 64, 128, 64, 32), 'max_iter': 1000, 'solver': 'adam'};0.181584547122947;0.8266570381669002
{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (32, 64, 32), 'max_iter': 1000, 'solver': 'adam'};0.19931460788266347;0.8269644961361052
{'activation': 'tanh', 'alpha': 0.0005, 'hidden_layer_sizes': (32, 64, 32), 'max_iter': 2000, 'solver': 'sgd'};0.23766337964970874;0.8287032690311115
{'activation': 'relu', 'alpha': 0.0005, 'hidden_layer_sizes': (15, 27, 40, 31, 12), 'max_iter': 2000, 'solver': 'sgd'};0.20897192732183162;0.8289794011042216
{'activation': 'tanh', 'alpha': 0.0005, 'hidden_layer_sizes': (8, 16, 32, 16, 8), 'max_iter': 2000, 'solver': 'adam'};0.19461106865352013;0.8309991152147882
{'activation': 'relu', 'alpha': 0.0005, 'hidden_layer_sizes': (32, 64, 32), 'max_iter': 1000, 'solver': 'sgd'};0.19957004818098473;0.8316359908544
{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (8, 16, 32, 16, 8), 'max_iter': 1000, 'solver': 'adam'};0.19162312628887349;0.8323079055262385
{'activation': 'relu', 'alpha': 0.0005, 'hidden_layer_sizes': (32, 64, 32), 'max_iter': 2000, 'solver': 'sgd'};0.21601329499630859;0.8325426332307988
{'activation': 'relu', 'alpha': 5e-05, 'hidden_layer_sizes': (8, 16, 32, 16, 8), 'max_iter': 2000, 'solver': 'adam'};0.19826837764487162;0.8330794542340678
{'activation': 'relu', 'alpha': 0.0005, 'hidden_layer_sizes': (8, 16, 32, 16, 8), 'max_iter': 1000, 'solver': 'sgd'};0.1846801749359573;0.8340472555028218
{'activation': 'relu', 'alpha': 5e-05, 'hidden_layer_sizes': (32, 64, 32), 'max_iter': 2000, 'solver': 'adam'};0.19666982327455654;0.8345729944969709
{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (8, 16, 32, 16, 8), 'max_iter': 1000, 'solver': 'adam'};0.19206888399988417;0.8350443226075747
{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (32, 64, 128, 64, 32), 'max_iter': 1000, 'solver': 'sgd'};0.21381061518674502;0.8353267350109173
{'activation': 'tanh', 'alpha': 0.0005, 'hidden_layer_sizes': (8, 16, 32, 16, 8), 'max_iter': 2000, 'solver': 'sgd'};0.2055036783902783;0.8355744938742597
{'activation': 'relu', 'alpha': 0.0005, 'hidden_layer_sizes': (32, 64, 128, 64, 32), 'max_iter': 1000, 'solver': 'adam'};0.1864287470362008;0.8365261606051799
{'activation': 'tanh', 'alpha': 0.0005, 'hidden_layer_sizes': (32, 64, 32), 'max_iter': 1000, 'solver': 'sgd'};0.2312509148178893;0.8374639900178558
{'activation': 'tanh', 'alpha': 5e-05, 'hidden_layer_sizes': (64, 128, 64), 'max_iter': 1000, 'solver': 'adam'};0.22113911509762924;0.8386461897529767
{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (64, 128, 64), 'max_iter': 2000, 'solver': 'adam'};0.21784594838717716;0.8396430287189119
{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (8, 16, 32, 16, 8), 'max_iter': 2000, 'solver': 'sgd'};0.21012711688803817;0.8399533731177685
{'activation': 'tanh', 'alpha': 5e-05, 'hidden_layer_sizes': (8, 16, 32, 16, 8), 'max_iter': 1000, 'solver': 'adam'};0.17947248737642768;0.8401257339649824
{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (32, 64, 32), 'max_iter': 1000, 'solver': 'adam'};0.20329511093050182;0.8435129048951389
{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (15, 27, 40, 31, 12), 'max_iter': 1000, 'solver': 'adam'};0.18337549842513656;0.8437515035874078
{'activation': 'tanh', 'alpha': 5e-05, 'hidden_layer_sizes': (64, 128, 64), 'max_iter': 2000, 'solver': 'adam'};0.2158109988487551;0.8449872196548684
{'activation': 'tanh', 'alpha': 0.0005, 'hidden_layer_sizes': (64, 128, 64), 'max_iter': 2000, 'solver': 'sgd'};0.22727199912100363;0.8450840689514847
{'activation': 'tanh', 'alpha': 0.0005, 'hidden_layer_sizes': (32, 64, 128, 64, 32), 'max_iter': 1000, 'solver': 'adam'};0.18797977947570504;0.8454994901199144
{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (64, 128, 64), 'max_iter': 2000, 'solver': 'sgd'};0.23709405992258095;0.8458421805726969
{'activation': 'tanh', 'alpha': 5e-05, 'hidden_layer_sizes': (8, 16, 32, 16, 8), 'max_iter': 2000, 'solver': 'adam'};0.19104366915913093;0.8461114822719719
{'activation': 'tanh', 'alpha': 0.0005, 'hidden_layer_sizes': (15, 27, 40, 31, 12), 'max_iter': 2000, 'solver': 'adam'};0.18798235980609088;0.8461694519032468
{'activation': 'relu', 'alpha': 0.0005, 'hidden_layer_sizes': (64, 128, 64), 'max_iter': 1000, 'solver': 'sgd'};0.20864185789421907;0.8487285941298073
{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (32, 64, 128, 64, 32), 'max_iter': 1000, 'solver': 'adam'};0.19668339759998704;0.849241866683488
{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (32, 64, 32), 'max_iter': 1000, 'solver': 'sgd'};0.2239150753881974;0.8494843751211075
{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (32, 64, 128, 64, 32), 'max_iter': 2000, 'solver': 'adam'};0.18191378706752753;0.8530409808890888
{'activation': 'tanh', 'alpha': 0.0005, 'hidden_layer_sizes': (64, 128, 64), 'max_iter': 1000, 'solver': 'adam'};0.2087110604737652;0.853258086736728
{'activation': 'tanh', 'alpha': 5e-05, 'hidden_layer_sizes': (15, 27, 40, 31, 12), 'max_iter': 2000, 'solver': 'adam'};0.19160308339549115;0.8538205247188768
{'activation': 'tanh', 'alpha': 5e-05, 'hidden_layer_sizes': (8, 16, 32, 16, 8), 'max_iter': 1000, 'solver': 'sgd'};0.19616802321758567;0.8538396593621254
{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (32, 64, 128, 64, 32), 'max_iter': 1000, 'solver': 'adam'};0.18114505563060532;0.8544999231714308
{'activation': 'relu', 'alpha': 0.0005, 'hidden_layer_sizes': (32, 64, 128, 64, 32), 'max_iter': 1000, 'solver': 'sgd'};0.1961537477723366;0.8555545730080658
{'activation': 'tanh', 'alpha': 5e-05, 'hidden_layer_sizes': (32, 64, 128, 64, 32), 'max_iter': 1000, 'solver': 'adam'};0.18604209946511033;0.8556260532206142
{'activation': 'relu', 'alpha': 5e-05, 'hidden_layer_sizes': (64, 128, 64), 'max_iter': 1000, 'solver': 'sgd'};0.2045845940996538;0.8560946630098372
{'activation': 'relu', 'alpha': 5e-05, 'hidden_layer_sizes': (15, 27, 40, 31, 12), 'max_iter': 2000, 'solver': 'sgd'};0.20720481143659403;0.8571588378232121
{'activation': 'relu', 'alpha': 5e-05, 'hidden_layer_sizes': (15, 27, 40, 31, 12), 'max_iter': 2000, 'solver': 'adam'};0.17902275549224247;0.8572278549624917
{'activation': 'relu', 'alpha': 5e-05, 'hidden_layer_sizes': (15, 27, 40, 31, 12), 'max_iter': 1000, 'solver': 'adam'};0.18098992232728267;0.8575705422193247
{'activation': 'tanh', 'alpha': 5e-05, 'hidden_layer_sizes': (15, 27, 40, 31, 12), 'max_iter': 1000, 'solver': 'adam'};0.17966589612077474;0.8595955796855541
{'activation': 'relu', 'alpha': 0.0005, 'hidden_layer_sizes': (32, 64, 32), 'max_iter': 2000, 'solver': 'adam'};0.18839155569334767;0.8616947726658271
{'activation': 'relu', 'alpha': 0.0005, 'hidden_layer_sizes': (8, 16, 32, 16, 8), 'max_iter': 2000, 'solver': 'adam'};0.18343591568898646;0.8618262362553415
{'activation': 'tanh', 'alpha': 5e-05, 'hidden_layer_sizes': (64, 128, 64), 'max_iter': 1000, 'solver': 'sgd'};0.21880935241706742;0.8623818333515132
{'activation': 'relu', 'alpha': 0.0005, 'hidden_layer_sizes': (15, 27, 40, 31, 12), 'max_iter': 1000, 'solver': 'adam'};0.1765799093519696;0.8628710969253983
{'activation': 'tanh', 'alpha': 5e-05, 'hidden_layer_sizes': (15, 27, 40, 31, 12), 'max_iter': 1000, 'solver': 'sgd'};0.19463396117978546;0.8647531396986796
{'activation': 'tanh', 'alpha': 0.0005, 'hidden_layer_sizes': (32, 64, 128, 64, 32), 'max_iter': 2000, 'solver': 'adam'};0.18539462767325982;0.8649836883738473
{'activation': 'tanh', 'alpha': 0.0005, 'hidden_layer_sizes': (64, 128, 64), 'max_iter': 2000, 'solver': 'adam'};0.20263696465976966;0.8652803615742035
{'activation': 'relu', 'alpha': 5e-05, 'hidden_layer_sizes': (32, 64, 128, 64, 32), 'max_iter': 2000, 'solver': 'sgd'};0.1963547683035094;0.8662829523130892
{'activation': 'tanh', 'alpha': 0.0005, 'hidden_layer_sizes': (32, 64, 32), 'max_iter': 1000, 'solver': 'adam'};0.18867247129752002;0.8666107169308759
{'activation': 'relu', 'alpha': 0.0005, 'hidden_layer_sizes': (32, 64, 128, 64, 32), 'max_iter': 2000, 'solver': 'sgd'};0.19619075694063406;0.8675064772310377
{'activation': 'relu', 'alpha': 5e-05, 'hidden_layer_sizes': (32, 64, 128, 64, 32), 'max_iter': 1000, 'solver': 'sgd'};0.2020468209549216;0.8678449699080956
{'activation': 'tanh', 'alpha': 0.0005, 'hidden_layer_sizes': (8, 16, 32, 16, 8), 'max_iter': 1000, 'solver': 'sgd'};0.1957345063755298;0.8681232768196327
{'activation': 'relu', 'alpha': 0.0005, 'hidden_layer_sizes': (32, 64, 128, 64, 32), 'max_iter': 2000, 'solver': 'adam'};0.17756490454939872;0.8682327573872529
{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (32, 64, 128, 64, 32), 'max_iter': 2000, 'solver': 'adam'};0.1795597141294494;0.8687946881665949
{'activation': 'tanh', 'alpha': 0.0005, 'hidden_layer_sizes': (15, 27, 40, 31, 12), 'max_iter': 1000, 'solver': 'adam'};0.17564668696440308;0.8690045462918651
{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (32, 64, 32), 'max_iter': 2000, 'solver': 'sgd'};0.2028688203755708;0.8705848075152023
{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (32, 64, 32), 'max_iter': 1000, 'solver': 'sgd'};0.20524527694285116;0.8713869870069354
{'activation': 'relu', 'alpha': 0.0005, 'hidden_layer_sizes': (64, 128, 64), 'max_iter': 2000, 'solver': 'sgd'};0.19777905185473438;0.8725732542265525
{'activation': 'tanh', 'alpha': 5e-05, 'hidden_layer_sizes': (32, 64, 128, 64, 32), 'max_iter': 2000, 'solver': 'adam'};0.17353323091276182;0.8727167305086265
{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (15, 27, 40, 31, 12), 'max_iter': 1000, 'solver': 'sgd'};0.19744001798363392;0.8761632834729604
{'activation': 'relu', 'alpha': 5e-05, 'hidden_layer_sizes': (32, 64, 128, 64, 32), 'max_iter': 2000, 'solver': 'adam'};0.17238022879659196;0.8763029502508489
{'activation': 'relu', 'alpha': 5e-05, 'hidden_layer_sizes': (64, 128, 64), 'max_iter': 2000, 'solver': 'sgd'};0.2014090228513487;0.8768087463713525
{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (32, 64, 32), 'max_iter': 2000, 'solver': 'sgd'};0.20737496842006936;0.8773972169923125
{'activation': 'tanh', 'alpha': 0.0005, 'hidden_layer_sizes': (32, 64, 128, 64, 32), 'max_iter': 2000, 'solver': 'sgd'};0.19081633151500138;0.8786213261673396
{'activation': 'tanh', 'alpha': 0.0005, 'hidden_layer_sizes': (32, 64, 32), 'max_iter': 2000, 'solver': 'adam'};0.1821453805406037;0.8793766330885713
{'activation': 'tanh', 'alpha': 5e-05, 'hidden_layer_sizes': (32, 64, 128, 64, 32), 'max_iter': 1000, 'solver': 'sgd'};0.19110450369084275;0.8794967426844054
{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (8, 16, 32, 16, 8), 'max_iter': 2000, 'solver': 'adam'};0.17214030084663795;0.8805844500198233
{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (32, 64, 128, 64, 32), 'max_iter': 2000, 'solver': 'sgd'};0.18759267674610253;0.88119140628218
{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (64, 128, 64), 'max_iter': 1000, 'solver': 'sgd'};0.20697695523695253;0.8815888256625211
{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (64, 128, 64), 'max_iter': 1000, 'solver': 'sgd'};0.1902098601907845;0.8816743741682667
{'activation': 'relu', 'alpha': 5e-05, 'hidden_layer_sizes': (32, 64, 32), 'max_iter': 2000, 'solver': 'sgd'};0.1903027491893309;0.8832600271975876
{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (15, 27, 40, 31, 12), 'max_iter': 2000, 'solver': 'sgd'};0.19088464599021265;0.8833783454982449
{'activation': 'tanh', 'alpha': 0.0005, 'hidden_layer_sizes': (32, 64, 128, 64, 32), 'max_iter': 1000, 'solver': 'sgd'};0.1862823450046285;0.8842244660069223
{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (15, 27, 40, 31, 12), 'max_iter': 2000, 'solver': 'adam'};0.1670823670477753;0.8863795862893793
{'activation': 'tanh', 'alpha': 5e-05, 'hidden_layer_sizes': (64, 128, 64), 'max_iter': 2000, 'solver': 'sgd'};0.20189586790769906;0.8868558858043049
{'activation': 'tanh', 'alpha': 5e-05, 'hidden_layer_sizes': (15, 27, 40, 31, 12), 'max_iter': 2000, 'solver': 'sgd'};0.18820438417419508;0.890092637543044
{'activation': 'tanh', 'alpha': 5e-05, 'hidden_layer_sizes': (32, 64, 128, 64, 32), 'max_iter': 2000, 'solver': 'sgd'};0.18579308834108937;0.8906005138225372
{'activation': 'tanh', 'alpha': 0.0005, 'hidden_layer_sizes': (64, 128, 64), 'max_iter': 1000, 'solver': 'sgd'};0.1964531727587811;0.8912194589319975
{'activation': 'relu', 'alpha': 5e-05, 'hidden_layer_sizes': (32, 64, 32), 'max_iter': 1000, 'solver': 'sgd'};0.1879487008541372;0.8934392958568422
